training
"I just love this product!!! I really like the fact that it comes in a 2 pack, I use one for cooking and have labeled the other ""NFC"", not for cooking. This is my new beauty product. I use it nightly as my moisturizer and have noticed that my skin is softer and my lines are less noticable. Even though it's oil, it doesn't make me break out (I tend to have oily skin) and I have rosacea, so I like the fact that it's natural. I've also used it as a deep conditioner on my hair with positive results. The smell is intoxicating, but not overwhelming, reminds me of Hawaii. It's great on any body part that is dry, feet especially. I even got my Mom on board, who has overly sensitive skin and she really likes it as well. Very happy that I found Nutiva. TL;DR Love it!!!"
i have a picky pooch that absolutely loves this stuff and will sniff it out! He is a very picky eater so the fact that he loves this food is pretty surprising! TL;DR Great!
"I thought I'd try these out after reading an article about Tony Packo's and I was not disappointed. These are awesome! The pickles and peppers have just the right amount of sweet and tart. Almost like eating dill and sweet pickles at the same time and then throwing in a little spice for good measure. I usually only eat pickles or relish on a hot dog but I put this on everything: hot dogs, sandwiches, hamburgers, side dish or just as a treat. They're almost addictive. I've been out for a few weeks and still think of them fondly. As a matter of fact, I'm going to finish writing this and go buy a couple of more before I forget! TL;DR Love these!!!"
I run 12 miles every weekend. I can tell the difference when I don't use this product. I take it and a PowerGel. TL;DR It Works
"These are the only brand of treats my cat will eat. She loves them! Prior to finding them on Amazon I would get them at local stores but it is so much cheaper to buy them through Amazon.<br />I always give my cat 4 or 5 treats every night before bed and sometimes during the day, so I can go through a bag of these pretty quick. For around $20 for 12-3oz packs is such a good deal, and the treats keep very well if you don't open them. TL;DR Wonderful!"
My dog always liked greenies.  Since she is now 13 years old this product is ideal for her.  They are softer than the the regular greenies TL;DR Greenies Senior
"I have 3 cats... they are rather ""non-finicky"" when it comes to dry food. They eat it like any other food, but lawd, this food gives all 3 ATROCIOUS gas. I'm hoping (& praying) their digestive system will adapt & it will pass...quickly.<br /><br />I have been using other ""natural"" cat food - can't recall brands bc I put it in a plastic bin & toss packaging. No other dry foods have produced this ""response"".<br /><br />The food has a strong smell & packaging was challenging to open. I recommend using scissors instead of trying to pull it apart - difficult & food went flying. TL;DR It's stinky"
"Johnnysfinefoods.com is the manufacturer and you can buy this size for $8/bottle.  This is sooooo worth it, best stuff ever, good on everything and THE BEST GARLIC BREAD! TL;DR BUY FROM THE STORE"
"Frankly, I was dissapointed.  I bought the same product in the glass bottle (smaller size) in my local grocery store and loved it.  Unfortunately (for reasons I do not know) this product had a slightly unpleasant chemically after-taste that the product in the glass bottle did not have. TL;DR Torani Sugar- Free Syrup in the Plastic Bottle"
"I brown hamburger with a little onion in a skillet, then cook this according to directions in the same skillet with the hamburger(I use really lean hamburger, so I don't even drain it).  Add a little sour cream and frozen peas at the end of the cooking time and you have a great tasting all in one skillet meal.  This will feed two if you add bread and a jello salad (or one if it's a teenage boy). TL;DR Knorr/Lipton Noodles & Sauce Stroganoff"
"My husband found this for me as I was always running out of nutmeg for my baking.  The little bottles you buy don't last long, and when he found these for a great price in fact I decided to try it.  It smells so good as you actually grind the nutmeg fresh to use.  The grinder is right on the end of the bottle so there is no mess or trying to find a grinder for it.  You get 3 bottles filled with all natural nutmeg to a pack so it will last some time.  Can't say enough about using it as it is so simple to just grind your own.  Great product. TL;DR Fresh nutmeg"
"This spicy, ranch flavored sauce is great on tacos or hamburgers, and I've even used it as salad dressing.  It tastes much better cold and the coolness offsets the spiciness. TL;DR Love it!"
"I just finished the last can in the package of twenty-four, so I think I've given it a fair try. I've also just finished reading the reviews, so I gave it two-stars instead of the one-star I came here to post, but that's as far as I can go.This product is completely unremarkable--""bland,"" someone else said. Precisely. Although I did manage to finish all twenty-four cans, there will never be a twenty-fifth. There are just too many other things I can drink--like water--to ever return to this. Sorry, but while it's not ""spitting out"" bad, as is another diet drink I know of, it's just not something worth any further consideration.  There's just no point in comparing it to Coke. Coke has character, this stuff is just a waste of time. TL;DR i won't buy this again"
